CellID,display_class,feature,value
PC1_cellid_000160858-1,Fibroblast singlet,Nuclear fraction,0.052593140876365
PC1_cellid_000160867-1,Fibroblast singlet,Nuclear fraction,0.111058849966674
PC1_cellid_000160884-1,Duct2 singlet,Nuclear fraction,0.331828582923127
PC1_cellid_000160897-1,Fibroblast singlet,Nuclear fraction,0.356963432786958
PC1_cellid_000160903-1,Duct2 singlet,Nuclear fraction,0.199468532989034
PC1_cellid_000160915-1,Duct2 singlet,Nuclear fraction,0.200491659724448
PC1_cellid_000160927-1,Duct2 singlet,Nuclear fraction,0.301293244240593
PC1_cellid_000160974-1,Fibroblast singlet,Nuclear fraction,0.199187998424036
PC1_cellid_000160990-1,Duct2 singlet,Nuclear fraction,0.609149901274344
PC1_cellid_000161048-1,Fibroblast singlet,Nuclear fraction,0.249356604666842
PC1_cellid_000161050-1,Fibroblast singlet,Nuclear fraction,0.462105809488432
PC1_cellid_000161059-1,Fibroblast singlet,Nuclear fraction,0.218772056845071
PC1_cellid_000161061-1,Fibroblast singlet,Nuclear fraction,0.260486676251307
PC1_cellid_000161072-1,Duct2 singlet,Nuclear fraction,0.333637394500931
PC1_cellid_000161081-1,Fibroblast singlet,Nuclear fraction,0.133939102681773
PC1_cellid_000161114-1,Fibroblast singlet,Nuclear fraction,0.0834311702509793
PC1_cellid_000161131-1,Fibroblast singlet,Nuclear fraction,0.157438364440175
PC1_cellid_000161135-1,Supported Duct2-Fibroblast,Nuclear fraction,0.227710848474688
PC1_cellid_000161138-1,Fibroblast singlet,Nuclear fraction,0.27812156820098
PC1_cellid_000161139-1,Fibroblast singlet,Nuclear fraction,0.427174975409331
PC1_cellid_000161141-1,Fibroblast singlet,Nuclear fraction,0.0937443325674249
PC1_cellid_000161152-1,Fibroblast singlet,Nuclear fraction,0.49998829188697
PC1_cellid_000161176-1,Duct2 singlet,Nuclear fraction,0.188811843500109
PC1_cellid_000161188-1,Fibroblast singlet,Nuclear fraction,0.195498136588622
PC1_cellid_000161196-1,Fibroblast singlet,Nuclear fraction,0.0689922105509459
PC1_cellid_000161213-1,Duct2 singlet,Nuclear fraction,0.307855611018401
PC1_cellid_000161222-1,Duct2 singlet,Nuclear fraction,0.373936263483102
PC1_cellid_000161224-1,Supported Duct2-Fibroblast,Nuclear fraction,0.306967300137173
PC1_cellid_000161241-1,Supported Duct2-Fibroblast,Nuclear fraction,0.115053163726057
PC1_cellid_000161242-1,Fibroblast singlet,Nuclear fraction,0.461374008347631
PC1_cellid_000161256-1,Duct2 singlet,Nuclear fraction,0.428656113786414
PC1_cellid_000161278-1,Supported Duct2-Fibroblast,Nuclear fraction,0.281406137928215
PC1_cellid_000161282-1,Fibroblast singlet,Nuclear fraction,0.171292122043055
PC1_cellid_000161283-1,Duct2 singlet,Nuclear fraction,0.420310448704093
PC1_cellid_000161290-1,Fibroblast singlet,Nuclear fraction,0.100754630461744
PC1_cellid_000161346-1,Supported Duct2-Fibroblast,Nuclear fraction,0.296452995575182
PC1_cellid_000161348-1,Duct2 singlet,Nuclear fraction,0.266816721847761
PC1_cellid_000161383-1,Supported Duct2-Fibroblast,Nuclear fraction,0.162479901745014
PC1_cellid_000161386-1,Supported Duct2-Fibroblast,Nuclear fraction,0.37431810113355
PC1_cellid_000161409-1,Fibroblast singlet,Nuclear fraction,0.162544562986986
PC1_cellid_000161412-1,Fibroblast singlet,Nuclear fraction,0.221882188781747
PC1_cellid_000161413-1,Supported Duct2-Fibroblast,Nuclear fraction,0.263001646521128
PC1_cellid_000161419-1,Fibroblast singlet,Nuclear fraction,0.66803860601461
PC1_cellid_000161425-1,Fibroblast singlet,Nuclear fraction,0.217712932353426
PC1_cellid_000161448-1,Fibroblast singlet,Nuclear fraction,0.167802971001058
PC1_cellid_000161457-1,Supported Duct2-Fibroblast,Nuclear fraction,0.561419683625692
PC1_cellid_000161465-1,Fibroblast singlet,Nuclear fraction,0.313358353319807
PC1_cellid_000161467-1,Duct2 singlet,Nuclear fraction,0.356618975537589
PC1_cellid_000161473-1,Fibroblast singlet,Nuclear fraction,0.153601152915865
PC1_cellid_000161484-1,Duct2 singlet,Nuclear fraction,0.299656215982389
PC1_cellid_000161490-1,Fibroblast singlet,Nuclear fraction,0.411412155073515
PC1_cellid_000161507-1,Fibroblast singlet,Nuclear fraction,0.306313580953404
PC1_cellid_000161517-1,Fibroblast singlet,Nuclear fraction,0.0741759289695765
PC1_cellid_000161520-1,Fibroblast singlet,Nuclear fraction,0.500857606082975
PC1_cellid_000161564-1,Fibroblast singlet,Nuclear fraction,0.210793178366269
PC1_cellid_000161614-1,Fibroblast singlet,Nuclear fraction,0.212587440331671
PC1_cellid_000161661-1,Fibroblast singlet,Nuclear fraction,0.19978211303415
PC1_cellid_000161662-1,Fibroblast singlet,Nuclear fraction,0.249286616404998
PC1_cellid_000161667-1,Fibroblast singlet,Nuclear fraction,0.311828900738303
PC1_cellid_000161697-1,Duct2 singlet,Nuclear fraction,0.334472907718479
PC1_cellid_000161736-1,Duct2 singlet,Nuclear fraction,0.33180957318012
PC1_cellid_000161801-1,Duct2 singlet,Nuclear fraction,0.537367882118843
PC1_cellid_000161809-1,Duct2 singlet,Nuclear fraction,0.166664069283411
PC1_cellid_000161821-1,Fibroblast singlet,Nuclear fraction,0.199906431256091
PC1_cellid_000161826-1,Fibroblast singlet,Nuclear fraction,0.308509414918492
PC1_cellid_000161832-1,Duct2 singlet,Nuclear fraction,0.14890037462195
PC1_cellid_000161842-1,Duct2 singlet,Nuclear fraction,0.266754533314674
PC1_cellid_000161854-1,Fibroblast singlet,Nuclear fraction,0.332321699452486
PC1_cellid_000161860-1,Duct2 singlet,Nuclear fraction,0.199453551812898
PC1_cellid_000161880-1,Supported Duct2-Fibroblast,Nuclear fraction,0.167048045982034
PC1_cellid_000161899-1,Fibroblast singlet,Nuclear fraction,0.114958563276589
PC1_cellid_000161900-1,Supported Duct2-Fibroblast,Nuclear fraction,0.142668892581781
PC1_cellid_000161917-1,Fibroblast singlet,Nuclear fraction,0.532992898160998
PC1_cellid_000161945-1,Duct2 singlet,Nuclear fraction,0.103957881738902
PC1_cellid_000161994-1,Duct2 singlet,Nuclear fraction,0.583428571306496
PC1_cellid_000162008-1,Duct2 singlet,Nuclear fraction,0.241639297699538
PC1_cellid_000162011-1,Duct2 singlet,Nuclear fraction,0.232591779709263
PC1_cellid_000162036-1,Duct2 singlet,Nuclear fraction,0.22206943960824
PC1_cellid_000162069-1,Fibroblast singlet,Nuclear fraction,0.105294950115589
PC1_cellid_000162077-1,Duct2 singlet,Nuclear fraction,0.400001248084519
PC1_cellid_000162078-1,Fibroblast singlet,Nuclear fraction,0.173889184699029
PC1_cellid_000162081-1,Duct2 singlet,Nuclear fraction,0.55656560388099
PC1_cellid_000162092-1,Fibroblast singlet,Nuclear fraction,0.284391224983149
PC1_cellid_000162101-1,Fibroblast singlet,Nuclear fraction,0.174302955214548
PC1_cellid_000162106-1,Fibroblast singlet,Nuclear fraction,0.095314275517264
PC1_cellid_000162138-1,Supported Duct2-Fibroblast,Nuclear fraction,0.16979174548156
PC1_cellid_000162177-1,Duct2 singlet,Nuclear fraction,0.16638046766647
PC1_cellid_000162179-1,Fibroblast singlet,Nuclear fraction,0.357109875264942
PC1_cellid_000162187-1,Fibroblast singlet,Nuclear fraction,0.154378013192318
PC1_cellid_000162188-1,Duct2 singlet,Nuclear fraction,0.557843269967553
PC1_cellid_000162196-1,Duct2 singlet,Nuclear fraction,0.498287691091241
PC1_cellid_000162214-1,Duct2 singlet,Nuclear fraction,0.0680262267700721
PC1_cellid_000162217-1,Fibroblast singlet,Nuclear fraction,0.429130958680643
PC1_cellid_000162234-1,Fibroblast singlet,Nuclear fraction,0.429176795898681
PC1_cellid_000162245-1,Duct2 singlet,Nuclear fraction,0.42837777574489
PC1_cellid_000162250-1,Duct2 singlet,Nuclear fraction,0.249426632290646
PC1_cellid_000162269-1,Duct2 singlet,Nuclear fraction,0.622544833281261
PC1_cellid_000162283-1,Fibroblast singlet,Nuclear fraction,0.443850295107603
PC1_cellid_000162284-1,Duct2 singlet,Nuclear fraction,0.375761829443359
PC1_cellid_000162289-1,Fibroblast singlet,Nuclear fraction,0.388617116899291
PC1_cellid_000162311-1,Duct2 singlet,Nuclear fraction,0.500426985326218
PC1_cellid_000162312-1,Fibroblast singlet,Nuclear fraction,0.499584011842868
PC1_cellid_000162314-1,Supported Duct2-Fibroblast,Nuclear fraction,0.353316024136643
PC1_cellid_000162315-1,Fibroblast singlet,Nuclear fraction,0.199451063531074
PC1_cellid_000162319-1,Duct2 singlet,Nuclear fraction,0.153762921148471
PC1_cellid_000162338-1,Duct2 singlet,Nuclear fraction,0.0843376315038899
PC1_cellid_000162343-1,Fibroblast singlet,Nuclear fraction,0.187176199896985
PC1_cellid_000162362-1,Fibroblast singlet,Nuclear fraction,0.153036536043703
PC1_cellid_000162364-1,Duct2 singlet,Nuclear fraction,0.239751496948373
PC1_cellid_000162371-1,Fibroblast singlet,Nuclear fraction,0.200680717321262
PC1_cellid_000162390-1,Fibroblast singlet,Nuclear fraction,0.286685073884051
PC1_cellid_000162406-1,Fibroblast singlet,Nuclear fraction,0.176167284135162
PC1_cellid_000162407-1,Duct2 singlet,Nuclear fraction,0.411935938593262
PC1_cellid_000162451-1,Fibroblast singlet,Nuclear fraction,0.399441576228851
PC1_cellid_000162458-1,Duct2 singlet,Nuclear fraction,0.398631084746948
PC1_cellid_000162465-1,Duct2 singlet,Nuclear fraction,0.249463120590653
PC1_cellid_000162497-1,Duct2 singlet,Nuclear fraction,0.545679768986829
PC1_cellid_000162504-1,Duct2 singlet,Nuclear fraction,0.364545825041304
PC1_cellid_000162512-1,Fibroblast singlet,Nuclear fraction,0.154941939910055
PC1_cellid_000162517-1,Fibroblast singlet,Nuclear fraction,0.307940369785999
PC1_cellid_000162524-1,Fibroblast singlet,Nuclear fraction,0.110941094406269
PC1_cellid_000162525-1,Fibroblast singlet,Nuclear fraction,0.174481230800313
PC1_cellid_000162545-1,Fibroblast singlet,Nuclear fraction,0.665408465709536
PC1_cellid_000162578-1,Supported Duct2-Fibroblast,Nuclear fraction,0.125591002695488
PC1_cellid_000162581-1,Supported Duct2-Fibroblast,Nuclear fraction,0.363350945625434
PC1_cellid_000162636-1,Fibroblast singlet,Nuclear fraction,0.2356268658014
PC1_cellid_000162656-1,Duct2 singlet,Nuclear fraction,0.110855704492628
PC1_cellid_000162673-1,Fibroblast singlet,Nuclear fraction,0.263310387611162
PC1_cellid_000162687-1,Fibroblast singlet,Nuclear fraction,0.499157026959531
PC1_cellid_000162695-1,Duct2 singlet,Nuclear fraction,0.444439810974733
PC1_cellid_000162731-1,Duct2 singlet,Nuclear fraction,0.634219666780415
PC1_cellid_000162746-1,Supported Duct2-Fibroblast,Nuclear fraction,0.261373588074351
PC1_cellid_000162765-1,Duct2 singlet,Nuclear fraction,0.222474933064969
PC1_cellid_000162786-1,Supported Duct2-Fibroblast,Nuclear fraction,0.235152814389391
PC1_cellid_000162799-1,Fibroblast singlet,Nuclear fraction,0.355380935670705
PC1_cellid_000162820-1,Duct2 singlet,Nuclear fraction,0.0878561297631415
PC1_cellid_000162832-1,Fibroblast singlet,Nuclear fraction,0.231233034295656
