CellID,sample,query_label,nearest_reference,distance,references_in_radius,strength,area_um2_cell,Fibroblast_program
PC1_cellid_000162314-1,PC1_A2,Fibroblast,PC1_cellid_000157700-1,8.09687894459702,144,0.000349571634903301,67.9266599159811,0.0145681524068233
PC1_cellid_000162315-1,PC1_A2,Fibroblast,PC1_cellid_000157964-1,46.0647979779108,200,1.11915191392593e-20,60.02702680233,0.410185621873577
PC1_cellid_000162343-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,62.6869516444047,117,5.96214970608284e-28,63.9635506172671,0.328800311693962
PC1_cellid_000162362-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,32.6705666519432,92,6.62741722086918e-15,52.1551025027514,0.710097092788331
PC1_cellid_000162371-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,78.4097654500663,98,8.86407436998418e-35,40.0452274243783,0.362986227414362
PC1_cellid_000162390-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,67.784877775083,25,3.72589364608193e-30,27.9364756763047,0.277791719029777
PC1_cellid_000162406-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,44.6789653819851,134,3.94616535069005e-20,68.1180005104247,0.3861492648847
PC1_cellid_000162451-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,55.424025854765,61,8.51405229708077e-25,39.9639731993404,-0.0529864354507694
PC1_cellid_000162512-1,PC1_A2,Fibroblast,PC1_cellid_000157679-1,14.219348559634,200,6.87284412817634e-07,52.0453905767754,0.186197670003273
PC1_cellid_000162517-1,PC1_A2,Fibroblast,PC1_cellid_000162081-1,25.2395603198253,200,1.16237514168652e-11,52.0188050930117,1.26832497690451
PC1_cellid_000162524-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,30.3930644750221,23,6.50132180331128e-14,71.9448123993913,0.379250669334446
PC1_cellid_000162525-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,40.017026609455,94,4.28599829934949e-18,92.1187012586526,0.947881044188682
PC1_cellid_000162545-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,56.5432347400647,167,2.8332835633088e-25,36.1090780528701,0.266448604171909
PC1_cellid_000162636-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,47.6533510769099,48,2.01563821239078e-21,67.9817031006812,0.566395125638205
PC1_cellid_000162673-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,77.1618212659116,36,3.37224835308899e-34,75.9906736968718,0.290478996472596
PC1_cellid_000162687-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,48.2827718061605,185,1.08498725223779e-21,31.9819625303526,-0.0348488799579031
PC1_cellid_000162733-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,57.7973681514072,188,1.44171135230083e-25,103.982192557878,0.144354493217446
PC1_cellid_000162786-1,PC1_A2,Fibroblast,PC1_cellid_000154871-1,7.06367998736006,22,0.000978586567879656,68.1187493972964,-0.188264841086971
PC1_cellid_000162799-1,PC1_A2,Fibroblast,PC1_cellid_000157679-1,27.6060831864199,200,1.83121409903072e-12,123.990202976162,0.558891852547659
PC1_cellid_000162832-1,PC1_A2,Fibroblast,PC1_cellid_000158474-1,50.207104402267,200,2.73245464732259e-22,104.145824338258,0.737035557554484
